term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_40145d7332bc1dee9fec,Distribution of households by household type - experimental statistics,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_150267165fd78b7eaa21""]",run_cf189fe93ed005701355
term_efd064db52dc2543bc3b,Distribution of households with children by number of children,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_77ae81f7ce8d543018ec""]",run_cf189fe93ed005701355
term_eab582259d286e7cd986,Distribution of population by household types,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_59111621d60b7054eee5""]",run_cf189fe93ed005701355
term_892ca2920961f51b7d30,Distribution of population by household types - EU-SILC survey,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_becf83144e031c3e036e""]",run_cf189fe93ed005701355
term_559e67b0df2257c44863,Diversity index of energy supply,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_cb9fd9b5c7d2a43c0d71""]",run_cf189fe93ed005701355
term_60c8d65bd3934c60c5b0,domestic concept,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_448b27900efe7011a8c4""]",run_cf189fe93ed005701355
term_51ed3941228748ad9c32,Domestic industrial production price index,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_696ac66ec8d0cd2f6edd""]",run_cf189fe93ed005701355
term_5717f6e639f4b12f4341,Domestic industrial production price index - ENP-East countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_b79f254366887c1e53ce""]",run_cf189fe93ed005701355
term_7e46a5de0c25cc08b096,Domestic material consumption per capita,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_395417131ae8a7f8dcbd""]",run_cf189fe93ed005701355
term_1cffd66b8825402d8cd6,Domestic producer prices - capital goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_b2cc2da25e07bc1eb592""]",run_cf189fe93ed005701355
term_c2d0179c7cd68ff9bdc4,Domestic producer prices - consumer durables,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_b7ef5732dfb9b28b6353""]",run_cf189fe93ed005701355
term_d3259c0a506408ea96d9,Domestic producer prices - consumer non-durables,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_ae371c9bce8d70a570fe""]",run_cf189fe93ed005701355
term_ebb8bef4d41b8ff4cc33,Domestic producer prices - energy,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_48c973c2493e1b689b64""]",run_cf189fe93ed005701355
term_fe4e2ce249094bf3ed20,Domestic producer prices - intermediate goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_f9b86e812ceb9c753290""]",run_cf189fe93ed005701355
term_9dbbcc4f8da2f29988f9,Domestic producer prices - manufacturing,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_2997d4a3613c6ecc06e3""]",run_cf189fe93ed005701355
term_2a0305468dfa4b8a1343,Domestic producer prices - total industry (excluding construction),measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_67b2c991123f9cb7ec3f""]",run_cf189fe93ed005701355
term_b8148679f8267089578d,Drought impact area on ecosystems,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_54951cb7e0be5ffefa03""]",run_cf189fe93ed005701355
term_7850094491fdcb8c4867,"Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses) by area, production and humidity",measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_0e48772960962661c0f0""]",run_cf189fe93ed005701355
term_bb730d9af0ef753d3ef7,Duration of working life,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_46046372d535dba71cd4""]",run_cf189fe93ed005701355
term_6da700134830ffec559c,"Dwellings by type of ownership, type of building and occupancy status",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b2d8824aedea3d3c5e2c""]",run_cf189fe93ed005701355
term_b795e878250c8b2362f6,Early leavers from education and training (age group 18-24),measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_ca511cdb0369bad98d93""]",run_cf189fe93ed005701355
term_dbcd91d714b06ca3bc2e,Early leavers from education and training (aged 18-24) by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6a45badf4fd0bac3ed7f""]",run_cf189fe93ed005701355
term_3118138c46f9a20abc62,Early leavers from education and training (aged 18-24) by sex - ENP-East countries,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_cc49f19963b8c55a5579""]",run_cf189fe93ed005701355
term_450cef0268255c662f94,Early leavers from education and training by citizenship,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_afbd38e344d0392617ca""]",run_cf189fe93ed005701355
term_4c18e6956b4fe5d5d3df,Early leavers from education and training by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_2def82707516a16cdafe""]",run_cf189fe93ed005701355
term_abb2694be71a2077fa44,Early retirement among persons who receive an old-age pension,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_294a1541555cc95fc47f""]",run_cf189fe93ed005701355
term_87a18ba204311287fa85,Economic accounts for agriculture (EAA),measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_eeda3fe7929cde4f1c9e""]",run_cf189fe93ed005701355
term_bebb63b6255212559930,Economic activity,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_27ff3b9f7f207191d4f3""]",run_cf189fe93ed005701355
term_8d27fdc63100bcd5faca,Economic losses from weather- and climate-related extremes,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_045ee0f95eec0f94ddb0""]",run_cf189fe93ed005701355
term_0571a3291c58a9b311fe,ECU/ exchange rates versus national currencies,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_7752062cef7785d5c978""]",run_cf189fe93ed005701355
term_f861d05d4a4f18494171,EDP concept,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_89d61abb3e641e4e5cc8""]",run_cf189fe93ed005701355
term_0bc9d7812026d642cd23,Effect of social transfers on income quintile share ratio S80/S20,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_c0efaa740efa305d9e9a""]",run_cf189fe93ed005701355
term_a4a4b3edcc8d7cd6085f,Effect of taxes and social transfers on income quintile share ratio S80/S20,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_4b3928bf68dc6bf3606f""]",run_cf189fe93ed005701355
term_5a81cbeed5828801de9a,Effect of taxes on income quintile share ratio S80/S20,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_719b86e11d42e215a2f0""]",run_cf189fe93ed005701355
term_e8408c0c39a2ee76b5e1,Effect of the search for information on learning possibilities,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_da6c1645859421b82f6f""]",run_cf189fe93ed005701355
term_03f37ddd7760c05f14e6,Emigration,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_71d02e2757fe00d3d085""]",run_cf189fe93ed005701355
term_9103eea57cdcf46024dc,Emigration by group of country of next usual residence,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_558a7bc1a06281153e84""]",run_cf189fe93ed005701355
term_1f8f0fae41b681f7c586,Employed in service sector and occupational status of recent school-leavers,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9015c5dffd9884321747""]",run_cf189fe93ed005701355
term_da3a141808972bc04c74,Employed information and communications technology (ICT) specialists,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_62952e757efd460e35e2""]",run_cf189fe93ed005701355
term_c4200002a7338c7b6687,Employed information and communications technology (ICT) specialists by age,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6031d2e449da499d85dc""]",run_cf189fe93ed005701355
term_3e3111335e58d17cdccc,Employed information and communications technology (ICT) specialists by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_9f7820f1856447dc77db""]",run_cf189fe93ed005701355
term_67f5c83397e51923fcc4,Employed persons being able to choose their methods of work or to influence their pace of work by sex and age,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_1d596e67e3adc474e05d""]",run_cf189fe93ed005701355
term_38a4dd1719d721f6707f,Employed persons being able to influence decisions that affect their work by sex and age,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_2f5fd2a35ea693653fea""]",run_cf189fe93ed005701355
term_6811242889b15f0f2c53,Employed persons being self-employed without employees by sex,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_a462609ec76e69df5f2c""]",run_cf189fe93ed005701355
term_9a8ebfd08c41183b90a2,Employed persons discriminated at work during the last 12 months by sex and age,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_37571fee32d0d86922d5""]",run_cf189fe93ed005701355
term_a87beaaa85561f1d9ec4,Employed persons expecting a possible loss of their job in the next 6 months by sex and age,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_590707f7f0b86251c38e""]",run_cf189fe93ed005701355
